TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,BRANCH,0.025974025974025976,616,16
com.fasterxml.jackson.databind.ser.BasicSerializerFactory,BRANCH,0.13793103448275862,261,36
com.fasterxml.jackson.databind.ObjectReader,BRANCH,0.6515837104072398,221,142
com.fasterxml.jackson.databind.introspect.AnnotationMap,BRANCH,0.7631578947368421,38,29
com.fasterxml.jackson.databind.ser.std.BeanSerializerBase,BRANCH,0.33031674208144796,221,73
com.fasterxml.jackson.databind.MappingIterator,BRANCH,0.9555555555555556,45,43
com.fasterxml.jackson.databind.deser.DeserializerCache,BRANCH,0.5864661654135338,133,78
com.fasterxml.jackson.databind.type.TypeFactory,BRANCH,0.7816091954022989,261,190
com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,BRANCH,0.3925925925925926,270,106
com.fasterxml.jackson.databind.ObjectMapper,BRANCH,0.72,375,270
com.fasterxml.jackson.databind.ser.std.StdDelegatingSerializer,BRANCH,0.9333333333333333,30,28
com.fasterxml.jackson.databind.util.TokenBuffer,BRANCH,0.7730496453900709,423,327
com.fasterxml.jackson.databind.ser.std.NumberSerializer,BRANCH,1.0,24,24
com.fasterxml.jackson.databind.ser.std.NumberSerializers,BRANCH,0.7692307692307693,39,29
com.fasterxml.jackson.databind.cfg.BaseSettings,BRANCH,0.0,41,0
com.fasterxml.jackson.databind.ser.BeanSerializerFactory,BRANCH,0.49142857142857144,175,86
com.fasterxml.jackson.databind.jsontype.impl.TypeDeserializerBase,BRANCH,0.5,38,18
com.fasterxml.jackson.databind.type.CollectionType,BRANCH,1.0,14,14
com.fasterxml.jackson.databind.deser.BeanDeserializer,BRANCH,0.00816326530612245,245,2
com.fasterxml.jackson.databind.ser.std.StdSerializer,BRANCH,0.6666666666666666,69,46
com.fasterxml.jackson.databind.type.MapType,BRANCH,1.0,18,18
com.fasterxml.jackson.databind.ser.BeanPropertyWriter,BRANCH,0.6058823529411764,170,103
com.fasterxml.jackson.databind.deser.std.JsonNodeDeserializer,BRANCH,0.8695652173913043,23,20
com.fasterxml.jackson.databind.util.TokenBuffer,BRANCH,0.6705336426914154,431,289
com.fasterxml.jackson.databind.module.SimpleAbstractTypeResolver,BRANCH,0.9,10,9
com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler,BRANCH,0.4189189189189189,74,31
com.fasterxml.jackson.databind.ObjectMapper,BRANCH,0.6992481203007519,399,279
com.fasterxml.jackson.databind.type.ReferenceType,BRANCH,1.0,33,33
com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer,BRANCH,0.5161290322580645,217,112
com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,BRANCH,0.36303630363036304,303,110
com.fasterxml.jackson.databind.type.SimpleType,BRANCH,0.9555555555555556,45,43
com.fasterxml.jackson.databind.jsontype.impl.AsWrapperTypeDeserializer,BRANCH,0.4782608695652174,23,11
com.fasterxml.jackson.databind.type.SimpleType,BRANCH,0.9777777777777777,45,44
com.fasterxml.jackson.databind.util.StdDateFormat,BRANCH,0.9869281045751634,153,148
com.fasterxml.jackson.databind.deser.std.NullifyingDeserializer,BRANCH,0.5714285714285714,14,8
com.fasterxml.jackson.core.json.UTF8StreamJsonParser,BRANCH,0.27070063694267515,1256,340
com.fasterxml.jackson.databind.deser.std.NumberDeserializers,BRANCH,0.48258706467661694,201,97
com.fasterxml.jackson.databind.DeserializationConfig,BRANCH,0.9473684210526315,152,144
com.fasterxml.jackson.databind.deser.std.FromStringDeserializer,BRANCH,0.8762886597938144,97,85
com.fasterxml.jackson.databind.deser.BeanDeserializerBase,BRANCH,0.0,398,0
com.fasterxml.jackson.databind.type.SimpleType,BRANCH,0.9795918367346939,49,48
com.fasterxml.jackson.databind.type.TypeBindings,BRANCH,0.9007633587786259,131,118
com.fasterxml.jackson.databind.deser.impl.ObjectIdValueProperty,BRANCH,0.9333333333333333,15,14
com.fasterxml.jackson.databind.ser.std.DateTimeSerializerBase,BRANCH,0.6176470588235294,34,21
com.fasterxml.jackson.databind.JavaType,BRANCH,1.0,51,51
com.fasterxml.jackson.databind.type.TypeFactory,BRANCH,0.8378378378378378,259,214
com.fasterxml.jackson.databind.AnnotationIntrospector,BRANCH,0.8145161290322581,124,101
com.fasterxml.jackson.databind.ser.impl.WritableObjectId,BRANCH,0.8571428571428571,14,12
com.fasterxml.jackson.databind.deser.BeanDeserializer,BRANCH,0.0037174721189591076,269,1
com.fasterxml.jackson.databind.jsontype.impl.TypeDeserializerBase,BRANCH,0.6,40,24
com.fasterxml.jackson.databind.type.CollectionLikeType,BRANCH,0.9772727272727273,44,43
com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler,BRANCH,0.05,80,4
com.fasterxml.jackson.databind.ser.PropertyBuilder,BRANCH,0.3157894736842105,76,24
com.fasterxml.jackson.databind.SerializationConfig,BRANCH,0.9006211180124224,161,145
com.fasterxml.jackson.databind.deser.std.FromStringDeserializer,BRANCH,0.7676767676767676,99,76
com.fasterxml.jackson.databind.ser.std.StdKeySerializers,BRANCH,0.92,50,46
com.fasterxml.jackson.databind.type.MapLikeType,BRANCH,0.9807692307692307,52,51
com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer,BRANCH,0.8333333333333334,126,105
com.fasterxml.jackson.databind.type.TypeFactory,BRANCH,0.8178438661710037,269,219
com.fasterxml.jackson.databind.util.TokenBuffer,BRANCH,0.6462882096069869,458,296
com.fasterxml.jackson.databind.deser.BeanDeserializerFactory,BRANCH,0.4975124378109453,201,100
com.fasterxml.jackson.databind.ObjectMapper,BRANCH,0.6231527093596059,406,253
com.fasterxml.jackson.databind.util.TokenBuffer,BRANCH,0.7337662337662337,462,339
com.fasterxml.jackson.databind.ObjectReader,BRANCH,0.7203389830508474,236,169
com.fasterxml.jackson.databind.ser.std.JsonValueSerializer,BRANCH,0.025974025974025976,77,2
com.fasterxml.jackson.databind.deser.std.CollectionDeserializer,BRANCH,0.6024096385542169,83,50
com.fasterxml.jackson.databind.JsonMappingException,BRANCH,0.9240506329113924,79,73
com.fasterxml.jackson.databind.ser.PropertyBuilder,BRANCH,0.0,79,0
com.fasterxml.jackson.databind.type.TypeFactory,BRANCH,0.7941176470588235,272,215
com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer,BRANCH,0.8650793650793651,126,109
com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,BRANCH,0.23595505617977527,623,147
com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector,BRANCH,0.0,363,0
com.fasterxml.jackson.databind.jsontype.impl.StdTypeResolverBuilder,BRANCH,0.9538461538461539,65,62
com.fasterxml.jackson.databind.deser.BeanDeserializerBase,BRANCH,0.0,400,0
com.fasterxml.jackson.databind.introspect.BasicBeanDescription,BRANCH,0.5248618784530387,181,93
com.fasterxml.jackson.databind.type.ResolvedRecursiveType,BRANCH,1.0,27,27
com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,BRANCH,0.3061797752808989,356,107
com.fasterxml.jackson.databind.deser.impl.CreatorCollector,BRANCH,0.43434343434343436,99,43
com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer,BRANCH,0.8650793650793651,126,109
com.fasterxml.jackson.databind.type.ResolvedRecursiveType,BRANCH,1.0,27,27
com.fasterxml.jackson.databind.deser.impl.InnerClassProperty,BRANCH,0.8260869565217391,23,19
com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,BRANCH,0.959731543624161,149,142
com.fasterxml.jackson.databind.jsontype.impl.AsPropertyTypeDeserializer,BRANCH,0.3888888888888889,36,14
com.fasterxml.jackson.databind.introspect.ObjectIdInfo,BRANCH,0.9411764705882353,17,16
com.fasterxml.jackson.databind.deser.BuilderBasedDeserializer,BRANCH,0.0,203,1
com.fasterxml.jackson.databind.ser.std.EnumSerializer,BRANCH,0.3888888888888889,54,21
com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,BRANCH,0.11483253588516747,418,48
com.fasterxml.jackson.databind.deser.BeanDeserializerFactory,BRANCH,0.48792270531400966,207,101
com.fasterxml.jackson.databind.deser.BeanDeserializerFactory,BRANCH,0.4930232558139535,215,106
com.fasterxml.jackson.databind.jsontype.impl.StdSubtypeResolver,BRANCH,0.20481927710843373,83,17
com.fasterxml.jackson.databind.deser.ValueInstantiator,BRANCH,0.7096774193548387,62,44
